species,region,quantity,year,mean,lower,upper,region_type
MYLU,Ontario,delta_tot_9year,NA,-0.0783,-0.2214,0.1562,admin1
MYLU,Prince Edward Island,psi_bar_t,2010,0.8530,0.7116,0.9444,admin1
MYLU,Prince Edward Island,psi_bar_t,2011,0.8354,0.7219,0.9324,admin1
MYLU,Prince Edward Island,psi_bar_t,2012,0.7648,0.6425,0.8673,admin1
MYLU,Prince Edward Island,psi_bar_t,2013,0.6381,0.5023,0.7586,admin1
MYLU,Prince Edward Island,psi_bar_t,2014,0.5839,0.4203,0.7266,admin1
MYLU,Prince Edward Island,psi_bar_t,2015,0.6939,0.5843,0.7909,admin1
MYLU,Prince Edward Island,psi_bar_t,2016,0.6459,0.5305,0.7602,admin1
MYLU,Prince Edward Island,psi_bar_t,2017,0.6763,0.5633,0.7879,admin1
MYLU,Prince Edward Island,psi_bar_t,2018,0.6289,0.5051,0.7510,admin1
MYLU,Prince Edward Island,psi_bar_t,2019,0.4998,0.3874,0.6349,admin1
MYLU,Prince Edward Island,delta_bar_t,2011,-0.0182,-0.1373,0.1187,admin1
MYLU,Prince Edward Island,delta_bar_t,2012,-0.0829,-0.2107,0.0381,admin1
MYLU,Prince Edward Island,delta_bar_t,2013,-0.1609,-0.3605,0.0584,admin1
MYLU,Prince Edward Island,delta_bar_t,2014,-0.0838,-0.2642,0.0984,admin1
MYLU,Prince Edward Island,delta_bar_t,2015,0.2033,-0.0060,0.5199,admin1
MYLU,Prince Edward Island,delta_bar_t,2016,-0.0631,-0.2725,0.1956,admin1
MYLU,Prince Edward Island,delta_bar_t,2017,0.0500,-0.0694,0.1984,admin1
MYLU,Prince Edward Island,delta_bar_t,2018,-0.0692,-0.1895,0.0515,admin1
MYLU,Prince Edward Island,delta_bar_t,2019,-0.2054,-0.3333,-0.0827,admin1
MYLU,Prince Edward Island,delta_avg_9year,NA,-0.0478,-0.0779,-0.0122,admin1
MYLU,Prince Edward Island,delta_tot_9year,NA,-0.4105,-0.5660,-0.2006,admin1
MYLU,Quebec,psi_bar_t,2010,0.8243,0.6304,0.9313,admin1
MYLU,Quebec,psi_bar_t,2011,0.8114,0.6758,0.9143,admin1
MYLU,Quebec,psi_bar_t,2012,0.7707,0.6014,0.8854,admin1
MYLU,Quebec,psi_bar_t,2013,0.7876,0.6791,0.8689,admin1
MYLU,Quebec,psi_bar_t,2014,0.7713,0.6576,0.8502,admin1
MYLU,Quebec,psi_bar_t,2015,0.8298,0.7625,0.8821,admin1
MYLU,Quebec,psi_bar_t,2016,0.8495,0.7830,0.9016,admin1
MYLU,Quebec,psi_bar_t,2017,0.8140,0.7356,0.8773,admin1
MYLU,Quebec,psi_bar_t,2018,0.7913,0.6997,0.8655,admin1
MYLU,Quebec,psi_bar_t,2019,0.7942,0.7208,0.8492,admin1
MYLU,Quebec,delta_bar_t,2011,-0.0108,-0.1426,0.1684,admin1
MYLU,Quebec,delta_bar_t,2012,-0.0487,-0.2078,0.0921,admin1
MYLU,Quebec,delta_bar_t,2013,0.0314,-0.1763,0.3183,admin1
MYLU,Quebec,delta_bar_t,2014,-0.0189,-0.1369,0.0993,admin1
MYLU,Quebec,delta_bar_t,2015,0.0791,-0.0211,0.2317,admin1
MYLU,Quebec,delta_bar_t,2016,0.0251,-0.0705,0.1404,admin1
MYLU,Quebec,delta_bar_t,2017,-0.0413,-0.1328,0.0364,admin1
MYLU,Quebec,delta_bar_t,2018,-0.0270,-0.1280,0.0697,admin1
MYLU,Quebec,delta_bar_t,2019,0.0055,-0.0801,0.1138,admin1
MYLU,Quebec,delta_avg_9year,NA,-0.0006,-0.0198,0.0314,admin1
MYLU,Quebec,delta_tot_9year,NA,-0.0267,-0.1807,0.2583,admin1
MYLU,Saskatchewan,psi_bar_t,2010,0.7006,0.4293,0.9076,admin1
MYLU,Saskatchewan,psi_bar_t,2011,0.7169,0.4808,0.9033,admin1
MYLU,Saskatchewan,psi_bar_t,2012,0.7578,0.5842,0.9042,admin1
MYLU,Saskatchewan,psi_bar_t,2013,0.7321,0.5856,0.8610,admin1
MYLU,Saskatchewan,psi_bar_t,2014,0.7155,0.5711,0.8401,admin1
MYLU,Saskatchewan,psi_bar_t,2015,0.7244,0.6097,0.8280,admin1
MYLU,Saskatchewan,psi_bar_t,2016,0.6353,0.5146,0.7595,admin1
MYLU,Saskatchewan,psi_bar_t,2017,0.6661,0.5473,0.7868,admin1
MYLU,Saskatchewan,psi_bar_t,2018,0.5693,0.4160,0.7230,admin1
MYLU,Saskatchewan,psi_bar_t,2019,0.4790,0.3167,0.6468,admin1
MYLU,Saskatchewan,delta_bar_t,2011,0.0394,-0.2071,0.4300,admin1
MYLU,Saskatchewan,delta_bar_t,2012,0.0721,-0.1300,0.3913,admin1
MYLU,Saskatchewan,delta_bar_t,2013,-0.0221,-0.2800,0.2810,admin1
MYLU,Saskatchewan,delta_bar_t,2014,-0.0180,-0.1952,0.2001,admin1
MYLU,Saskatchewan,delta_bar_t,2015,0.0182,-0.1362,0.2291,admin1
MYLU,Saskatchewan,delta_bar_t,2016,-0.1171,-0.3152,0.1119,admin1
MYLU,Saskatchewan,delta_bar_t,2017,0.0538,-0.1346,0.2668,admin1
MYLU,Saskatchewan,delta_bar_t,2018,-0.1444,-0.3505,0.0508,admin1
MYLU,Saskatchewan,delta_bar_t,2019,-0.1519,-0.4180,0.1333,admin1
MYLU,Saskatchewan,delta_avg_9year,NA,-0.0300,-0.0757,0.0426,admin1
MYLU,Saskatchewan,delta_tot_9year,NA,-0.2886,-0.5755,0.2641,admin1
MYLU,Yukon,psi_bar_t,2010,0.9570,0.8804,0.9922,admin1
MYLU,Yukon,psi_bar_t,2011,0.9614,0.8923,0.9911,admin1
MYLU,Yukon,psi_bar_t,2012,0.9590,0.8889,0.9903,admin1
MYLU,Yukon,psi_bar_t,2013,0.9498,0.8752,0.9856,admin1
MYLU,Yukon,psi_bar_t,2014,0.9214,0.8158,0.9758,admin1
MYLU,Yukon,psi_bar_t,2015,0.8712,0.7129,0.9561,admin1
MYLU,Yukon,psi_bar_t,2016,0.9106,0.8000,0.9690,admin1
MYLU,Yukon,psi_bar_t,2017,0.9467,0.8783,0.9822,admin1
MYLU,Yukon,psi_bar_t,2018,0.9395,0.8657,0.9790,admin1
MYLU,Yukon,psi_bar_t,2019,0.9463,0.8711,0.9816,admin1
MYLU,Yukon,delta_bar_t,2011,0.0051,-0.0277,0.0483,admin1
MYLU,Yukon,delta_bar_t,2012,-0.0024,-0.0379,0.0321,admin1
MYLU,Yukon,delta_bar_t,2013,-0.0087,-0.0941,0.0740,admin1
MYLU,Yukon,delta_bar_t,2014,-0.0300,-0.1050,0.0109,admin1
MYLU,Yukon,delta_bar_t,2015,-0.0550,-0.1685,0.0080,admin1
MYLU,Yukon,delta_bar_t,2016,0.0509,-0.1027,0.2976,admin1
MYLU,Yukon,delta_bar_t,2017,0.0409,-0.0004,0.1145,admin1
MYLU,Yukon,delta_bar_t,2018,-0.0075,-0.0436,0.0265,admin1
MYLU,Yukon,delta_bar_t,2019,0.0075,-0.0221,0.0434,admin1
MYLU,Yukon,delta_avg_9year,NA,0.0001,-0.0098,0.0131,admin1
MYLU,Yukon,delta_tot_9year,NA,-0.0099,-0.0954,0.0942,admin1
MYLU,Colorado,delta_avg_7year,NA,-0.0287,-0.0523,-0.0005,admin1
MYLU,Colorado,delta_tot_7year,NA,-0.1958,-0.3279,-0.0269,admin1
MYLU,Montana,delta_avg_7year,NA,-0.0310,-0.0568,-0.0031,admin1
MYLU,Montana,delta_tot_7year,NA,-0.2116,-0.3547,-0.0463,admin1
MYLU,Kansas,delta_avg_7year,NA,-0.1005,-0.1863,0.0088,admin1
MYLU,Kansas,delta_tot_7year,NA,-0.6002,-0.8149,-0.2160,admin1
MYLU,Arkansas,delta_avg_7year,NA,-0.0729,-0.1123,-0.0237,admin1
MYLU,Arkansas,delta_tot_7year,NA,-0.4988,-0.6330,-0.3414,admin1
MYLU,Ohio,delta_avg_7year,NA,-0.0447,-0.0639,-0.0245,admin1
MYLU,Ohio,delta_tot_7year,NA,-0.3143,-0.4145,-0.2147,admin1
MYLU,Wyoming,delta_avg_7year,NA,-0.0209,-0.0442,0.0089,admin1
MYLU,Wyoming,delta_tot_7year,NA,-0.1466,-0.2834,0.0331,admin1
MYLU,Alabama,delta_avg_7year,NA,-0.0614,-0.1043,-0.0142,admin1
MYLU,Alabama,delta_tot_7year,NA,-0.4388,-0.5941,-0.2607,admin1
MYLU,Arizona,delta_avg_7year,NA,-0.0127,-0.0736,0.0720,admin1
MYLU,Arizona,delta_tot_7year,NA,-0.1339,-0.4506,0.3901,admin1
MYLU,Nevada,delta_avg_7year,NA,-0.0127,-0.0620,0.0690,admin1
MYLU,Nevada,delta_tot_7year,NA,-0.1284,-0.4001,0.3564,admin1
MYLU,Iowa,delta_avg_7year,NA,-0.1102,-0.1719,-0.0298,admin1
MYLU,Iowa,delta_tot_7year,NA,-0.6124,-0.7850,-0.3523,admin1
MYLU,Wisconsin,delta_avg_7year,NA,-0.0322,-0.0462,-0.0188,admin1
MYLU,Wisconsin,delta_tot_7year,NA,-0.2132,-0.2959,-0.1338,admin1
MYLU,Idaho,delta_avg_7year,NA,-0.0084,-0.0260,0.0165,admin1
MYLU,Idaho,delta_tot_7year,NA,-0.0669,-0.1793,0.0988,admin1
MYLU,Nebraska,delta_avg_7year,NA,-0.0845,-0.1569,0.0072,admin1
MYLU,Nebraska,delta_tot_7year,NA,-0.5239,-0.7517,-0.1549,admin1
MYLU,Michigan,delta_avg_7year,NA,-0.0186,-0.0350,-0.0009,admin1
MYLU,Michigan,delta_tot_7year,NA,-0.1331,-0.2353,-0.0163,admin1
MYLU,Mississippi,delta_avg_7year,NA,-0.0667,-0.1157,-0.0087,admin1
MYLU,Mississippi,delta_tot_7year,NA,-0.4764,-0.6432,-0.2618,admin1
MYLU,North Dakota,delta_avg_7year,NA,-0.0685,-0.1203,-0.0107,admin1
MYLU,North Dakota,delta_tot_7year,NA,-0.4275,-0.6438,-0.1415,admin1
MYLU,Kentucky,delta_avg_7year,NA,-0.0399,-0.0580,-0.0216,admin1
MYLU,Kentucky,delta_tot_7year,NA,-0.2776,-0.3761,-0.1774,admin1
MYLU,New Mexico,delta_avg_7year,NA,-0.0290,-0.0603,0.0096,admin1
MYLU,New Mexico,delta_tot_7year,NA,-0.2025,-0.3754,0.0253,admin1
MYLU,South Dakota,delta_avg_7year,NA,-0.0681,-0.1191,-0.0057,admin1
MYLU,South Dakota,delta_tot_7year,NA,-0.4303,-0.6417,-0.1287,admin1
MYLU,Maine,delta_avg_7year,NA,-0.0160,-0.0404,0.0129,admin1
MYLU,Maine,delta_tot_7year,NA,-0.1304,-0.2733,0.0642,admin1
MYLU,California,delta_avg_7year,NA,0.0000,-0.0437,0.0477,admin1
MYLU,California,delta_tot_7year,NA,-0.0132,-0.2915,0.3362,admin1
MYLU,Georgia,delta_avg_7year,NA,-0.0664,-0.1158,-0.0113,admin1
MYLU,Georgia,delta_tot_7year,NA,-0.4845,-0.6458,-0.2760,admin1
MYLU,Virginia,delta_avg_7year,NA,-0.0428,-0.0632,-0.0204,admin1
MYLU,Virginia,delta_tot_7year,NA,-0.3007,-0.4074,-0.1849,admin1
MYLU,Missouri,delta_avg_7year,NA,-0.0845,-0.1198,-0.0483,admin1
MYLU,Missouri,delta_tot_7year,NA,-0.5002,-0.6251,-0.3595,admin1
MYLU,Pennsylvania,delta_avg_7year,NA,-0.0162,-0.0264,-0.0052,admin1
MYLU,Pennsylvania,delta_tot_7year,NA,-0.1149,-0.1803,-0.0441,admin1
MYLU,Illinois,delta_avg_7year,NA,-0.0637,-0.0917,-0.0338,admin1
MYLU,Illinois,delta_tot_7year,NA,-0.4244,-0.5456,-0.2966,admin1
MYLU,Washington,delta_avg_7year,NA,-0.0085,-0.0248,0.0113,admin1
MYLU,Washington,delta_tot_7year,NA,-0.0630,-0.1655,0.0682,admin1
MYLU,Utah,delta_avg_7year,NA,-0.0140,-0.0552,0.0514,admin1
MYLU,Utah,delta_tot_7year,NA,-0.1228,-0.3559,0.2688,admin1
MYLU,Minnesota,delta_avg_7year,NA,-0.0365,-0.0538,-0.0164,admin1
MYLU,Minnesota,delta_tot_7year,NA,-0.2363,-0.3296,-0.1229,admin1
MYLU,Indiana,delta_avg_7year,NA,-0.0536,-0.0760,-0.0281,admin1
MYLU,Indiana,delta_tot_7year,NA,-0.3760,-0.4876,-0.2625,admin1
MYLU,North Carolina,delta_avg_7year,NA,-0.0531,-0.0807,-0.0223,admin1
MYLU,North Carolina,delta_tot_7year,NA,-0.3770,-0.5028,-0.2301,admin1
MYLU,Oregon,delta_avg_7year,NA,-0.0091,-0.0249,0.0118,admin1
MYLU,Oregon,delta_tot_7year,NA,-0.0717,-0.1729,0.0670,admin1
MYLU,South Carolina,delta_avg_7year,NA,-0.0589,-0.0972,-0.0180,admin1
MYLU,South Carolina,delta_tot_7year,NA,-0.4217,-0.5687,-0.2447,admin1
MYLU,New York,delta_avg_7year,NA,-0.0159,-0.0262,-0.0050,admin1
MYLU,New York,delta_tot_7year,NA,-0.1134,-0.1781,-0.0423,admin1
MYLU,Florida,delta_avg_7year,NA,-0.0520,-0.1308,0.0300,admin1
MYLU,Florida,delta_tot_7year,NA,-0.4186,-0.6838,-0.0378,admin1
MYLU,Vermont,delta_avg_7year,NA,0.0101,-0.0123,0.0445,admin1
MYLU,Vermont,delta_tot_7year,NA,0.0628,-0.0926,0.3245,admin1
MYLU,Tennessee,delta_avg_7year,NA,-0.0501,-0.0747,-0.0240,admin1
MYLU,Tennessee,delta_tot_7year,NA,-0.3484,-0.4601,-0.2287,admin1
MYLU,Oklahoma,delta_avg_7year,NA,-0.1133,-0.1816,-0.0297,admin1
MYLU,Oklahoma,delta_tot_7year,NA,-0.6337,-0.7998,-0.3688,admin1
MYLU,Maryland,delta_avg_7year,NA,-0.0497,-0.0758,-0.0224,admin1
MYLU,Maryland,delta_tot_7year,NA,-0.3522,-0.4685,-0.2166,admin1
MYLU,Louisiana,delta_avg_7year,NA,-0.0663,-0.1362,0.0128,admin1
MYLU,Louisiana,delta_tot_7year,NA,-0.4842,-0.7019,-0.1955,admin1
MYLU,West Virginia,delta_avg_7year,NA,-0.0233,-0.0375,-0.0104,admin1
MYLU,West Virginia,delta_tot_7year,NA,-0.1630,-0.2480,-0.0826,admin1
MYLU,Massachusetts,delta_avg_7year,NA,-0.0320,-0.0565,-0.0046,admin1
MYLU,Massachusetts,delta_tot_7year,NA,-0.2374,-0.3647,-0.0760,admin1
MYLU,New Hampshire,delta_avg_7year,NA,0.0144,-0.0197,0.0683,admin1
MYLU,New Hampshire,delta_tot_7year,NA,0.0782,-0.1577,0.5062,admin1
MYLU,Connecticut,delta_avg_7year,NA,-0.0314,-0.0517,-0.0109,admin1
MYLU,Connecticut,delta_tot_7year,NA,-0.2244,-0.3293,-0.1026,admin1
MYLU,Delaware,delta_avg_7year,NA,-0.0576,-0.0955,-0.0157,admin1
MYLU,Delaware,delta_tot_7year,NA,-0.4143,-0.5639,-0.2252,admin1
MYLU,Texas,delta_avg_7year,NA,-0.0907,-0.1800,0.0217,admin1
MYLU,Texas,delta_tot_7year,NA,-0.5768,-0.8075,-0.1532,admin1
MYLU,New Jersey,delta_avg_7year,NA,-0.0324,-0.0524,-0.0127,admin1
MYLU,New Jersey,delta_tot_7year,NA,-0.2304,-0.3374,-0.1146,admin1
MYLU,Rhode Island,delta_avg_7year,NA,-0.0571,-0.0927,-0.0174,admin1
MYLU,Rhode Island,delta_tot_7year,NA,-0.4116,-0.5556,-0.2366,admin1
MYLU,District of Columbia,delta_avg_7year,NA,-0.0601,-0.1062,-0.0052,admin1
MYLU,District of Columbia,delta_tot_7year,NA,-0.4534,-0.6167,-0.2575,admin1
MYLU,Alaska,delta_avg_7year,NA,-0.0041,-0.0195,0.0175,admin1
MYLU,Alaska,delta_tot_7year,NA,-0.0316,-0.1333,0.1184,admin1
MYLU,Alberta,delta_avg_7year,NA,-0.0158,-0.0383,0.0093,admin1
MYLU,Alberta,delta_tot_7year,NA,-0.1145,-0.2501,0.0459,admin1
MYLU,British Columbia,delta_avg_7year,NA,-0.0028,-0.0106,0.0065,admin1
MYLU,British Columbia,delta_tot_7year,NA,-0.0233,-0.0768,0.0377,admin1
MYLU,Manitoba,delta_avg_7year,NA,-0.0440,-0.0839,0.0010,admin1
MYLU,Manitoba,delta_tot_7year,NA,-0.2913,-0.4852,-0.0453,admin1
MYLU,New Brunswick,delta_avg_7year,NA,-0.0284,-0.0512,-0.0066,admin1
MYLU,New Brunswick,delta_tot_7year,NA,-0.2026,-0.3303,-0.0628,admin1
MYLU,Nova Scotia,delta_avg_7year,NA,0.0118,-0.0251,0.0633,admin1
MYLU,Nova Scotia,delta_tot_7year,NA,0.0581,-0.1795,0.4394,admin1
MYLU,Ontario,delta_avg_7year,NA,-0.0020,-0.0249,0.0361,admin1
MYLU,Ontario,delta_tot_7year,NA,-0.0259,-0.1816,0.2231,admin1
MYLU,Prince Edward Island,delta_avg_7year,NA,-0.0470,-0.0838,-0.0066,admin1
MYLU,Prince Edward Island,delta_tot_7year,NA,-0.3429,-0.5204,-0.1324,admin1
MYLU,Quebec,delta_avg_7year,NA,0.0077,-0.0181,0.0471,admin1
MYLU,Quebec,delta_tot_7year,NA,0.0403,-0.1343,0.3360,admin1
MYLU,Saskatchewan,delta_avg_7year,NA,-0.0545,-0.1043,-0.0012,admin1
MYLU,Saskatchewan,delta_tot_7year,NA,-0.3598,-0.5964,-0.0705,admin1
MYLU,Yukon,delta_avg_7year,NA,-0.0003,-0.0122,0.0144,admin1
MYLU,Yukon,delta_tot_7year,NA,-0.0123,-0.0959,0.0708,admin1
MYLU,Colorado,delta_avg_3year,NA,-0.0298,-0.0775,0.0222,admin1
MYLU,Colorado,delta_tot_3year,NA,-0.0945,-0.2230,0.0504,admin1
MYLU,Montana,delta_avg_3year,NA,-0.0282,-0.0896,0.0324,admin1
MYLU,Montana,delta_tot_3year,NA,-0.0928,-0.2580,0.0808,admin1
MYLU,Kansas,delta_avg_3year,NA,-0.1208,-0.2862,0.0845,admin1
MYLU,Kansas,delta_tot_3year,NA,-0.3818,-0.6855,0.0858,admin1
MYLU,Arkansas,delta_avg_3year,NA,-0.0958,-0.1863,0.0070,admin1
MYLU,Arkansas,delta_tot_3year,NA,-0.2922,-0.4805,-0.0627,admin1
MYLU,Ohio,delta_avg_3year,NA,-0.0659,-0.1100,-0.0207,admin1
MYLU,Ohio,delta_tot_3year,NA,-0.1987,-0.3127,-0.0761,admin1
MYLU,Wyoming,delta_avg_3year,NA,-0.0303,-0.0743,0.0167,admin1
MYLU,Wyoming,delta_tot_3year,NA,-0.0930,-0.2137,0.0425,admin1
MYLU,Alabama,delta_avg_3year,NA,-0.0857,-0.1758,0.0216,admin1
MYLU,Alabama,delta_tot_3year,NA,-0.2628,-0.4618,0.0043,admin1
MYLU,Arizona,delta_avg_3year,NA,-0.0554,-0.1585,0.0734,admin1
MYLU,Arizona,delta_tot_3year,NA,-0.1688,-0.4116,0.1701,admin1
MYLU,Nevada,delta_avg_3year,NA,-0.0532,-0.1365,0.0542,admin1
MYLU,Nevada,delta_tot_3year,NA,-0.1621,-0.3653,0.1314,admin1
MYLU,Iowa,delta_avg_3year,NA,-0.1261,-0.2597,0.0311,admin1
MYLU,Iowa,delta_tot_3year,NA,-0.3849,-0.6302,-0.0271,admin1
MYLU,Wisconsin,delta_avg_3year,NA,-0.0446,-0.0753,-0.0159,admin1
MYLU,Wisconsin,delta_tot_3year,NA,-0.1317,-0.2142,-0.0552,admin1
MYLU,Idaho,delta_avg_3year,NA,-0.0023,-0.0378,0.0414,admin1
MYLU,Idaho,delta_tot_3year,NA,-0.0105,-0.1115,0.1146,admin1
MYLU,Nebraska,delta_avg_3year,NA,-0.1084,-0.2518,0.0483,admin1
MYLU,Nebraska,delta_tot_3year,NA,-0.3360,-0.6323,0.0473,admin1
MYLU,Michigan,delta_avg_3year,NA,-0.0350,-0.0678,-0.0071,admin1
MYLU,Michigan,delta_tot_3year,NA,-0.1032,-0.1920,-0.0244,admin1
MYLU,Mississippi,delta_avg_3year,NA,-0.0901,-0.1981,0.0361,admin1
MYLU,Mississippi,delta_tot_3year,NA,-0.2784,-0.5001,0.0306,admin1
MYLU,North Dakota,delta_avg_3year,NA,-0.0911,-0.2177,0.0299,admin1
MYLU,North Dakota,delta_tot_3year,NA,-0.2757,-0.5473,0.0424,admin1
MYLU,Kentucky,delta_avg_3year,NA,-0.0577,-0.1039,-0.0144,admin1
MYLU,Kentucky,delta_tot_3year,NA,-0.1733,-0.2873,-0.0560,admin1
MYLU,New Mexico,delta_avg_3year,NA,-0.0405,-0.1023,0.0367,admin1
MYLU,New Mexico,delta_tot_3year,NA,-0.1248,-0.2850,0.0837,admin1
MYLU,South Dakota,delta_avg_3year,NA,-0.0866,-0.2026,0.0279,admin1
MYLU,South Dakota,delta_tot_3year,NA,-0.2674,-0.5199,0.0371,admin1
MYLU,Maine,delta_avg_3year,NA,-0.0478,-0.0910,-0.0067,admin1
MYLU,Maine,delta_tot_3year,NA,-0.1400,-0.2527,-0.0278,admin1
MYLU,California,delta_avg_3year,NA,0.0074,-0.0824,0.1155,admin1
MYLU,California,delta_tot_3year,NA,0.0186,-0.2341,0.3359,admin1
MYLU,Georgia,delta_avg_3year,NA,-0.0938,-0.1978,0.0409,admin1
MYLU,Georgia,delta_tot_3year,NA,-0.2904,-0.5002,-0.0031,admin1
MYLU,Virginia,delta_avg_3year,NA,-0.0639,-0.1103,-0.0139,admin1
MYLU,Virginia,delta_tot_3year,NA,-0.1925,-0.3104,-0.0573,admin1
MYLU,Missouri,delta_avg_3year,NA,-0.1024,-0.1904,-0.0104,admin1
MYLU,Missouri,delta_tot_3year,NA,-0.3023,-0.4850,-0.0981,admin1
MYLU,Pennsylvania,delta_avg_3year,NA,-0.0298,-0.0526,-0.0078,admin1
MYLU,Pennsylvania,delta_tot_3year,NA,-0.0885,-0.1538,-0.0249,admin1
MYLU,Illinois,delta_avg_3year,NA,-0.0856,-0.1536,-0.0164,admin1
MYLU,Illinois,delta_tot_3year,NA,-0.2596,-0.4102,-0.0833,admin1
MYLU,Washington,delta_avg_3year,NA,-0.0110,-0.0399,0.0269,admin1
MYLU,Washington,delta_tot_3year,NA,-0.0348,-0.1169,0.0727,admin1
MYLU,Utah,delta_avg_3year,NA,-0.0352,-0.1047,0.0550,admin1
MYLU,Utah,delta_tot_3year,NA,-0.1115,-0.2981,0.1322,admin1
MYLU,Minnesota,delta_avg_3year,NA,-0.0487,-0.0845,-0.0103,admin1
MYLU,Minnesota,delta_tot_3year,NA,-0.1434,-0.2358,-0.0406,admin1
MYLU,Indiana,delta_avg_3year,NA,-0.0778,-0.1325,-0.0208,admin1
MYLU,Indiana,delta_tot_3year,NA,-0.2360,-0.3628,-0.0954,admin1
MYLU,North Carolina,delta_avg_3year,NA,-0.0781,-0.1427,-0.0104,admin1
MYLU,North Carolina,delta_tot_3year,NA,-0.2367,-0.3874,-0.0684,admin1
MYLU,Oregon,delta_avg_3year,NA,-0.0006,-0.0302,0.0367,admin1
MYLU,Oregon,delta_tot_3year,NA,-0.0057,-0.0910,0.1063,admin1
MYLU,South Carolina,delta_avg_3year,NA,-0.0851,-0.1684,0.0105,admin1
MYLU,South Carolina,delta_tot_3year,NA,-0.2596,-0.4430,-0.0286,admin1
MYLU,New York,delta_avg_3year,NA,-0.0300,-0.0517,-0.0089,admin1
MYLU,New York,delta_tot_3year,NA,-0.0888,-0.1489,-0.0292,admin1
MYLU,Florida,delta_avg_3year,NA,-0.0727,-0.2302,0.1498,admin1
MYLU,Florida,delta_tot_3year,NA,-0.2335,-0.5616,0.2590,admin1
MYLU,Vermont,delta_avg_3year,NA,-0.0129,-0.0418,0.0177,admin1
MYLU,Vermont,delta_tot_3year,NA,-0.0413,-0.1265,0.0530,admin1
MYLU,Tennessee,delta_avg_3year,NA,-0.0709,-0.1286,-0.0131,admin1
MYLU,Tennessee,delta_tot_3year,NA,-0.2139,-0.3528,-0.0609,admin1
MYLU,Oklahoma,delta_avg_3year,NA,-0.1274,-0.2879,0.0688,admin1
MYLU,Oklahoma,delta_tot_3year,NA,-0.3836,-0.6480,0.0252,admin1
MYLU,Maryland,delta_avg_3year,NA,-0.0744,-0.1355,-0.0136,admin1
MYLU,Maryland,delta_tot_3year,NA,-0.2247,-0.3675,-0.0714,admin1
MYLU,Louisiana,delta_avg_3year,NA,-0.0816,-0.2308,0.1175,admin1
MYLU,Louisiana,delta_tot_3year,NA,-0.2583,-0.5575,0.1690,admin1
MYLU,West Virginia,delta_avg_3year,NA,-0.0351,-0.0675,-0.0053,admin1
MYLU,West Virginia,delta_tot_3year,NA,-0.1052,-0.1951,-0.0213,admin1
MYLU,Massachusetts,delta_avg_3year,NA,-0.0577,-0.1050,-0.0088,admin1
MYLU,Massachusetts,delta_tot_3year,NA,-0.1700,-0.2890,-0.0410,admin1
MYLU,New Hampshire,delta_avg_3year,NA,-0.0233,-0.0675,0.0214,admin1
MYLU,New Hampshire,delta_tot_3year,NA,-0.0761,-0.2047,0.0577,admin1
MYLU,Connecticut,delta_avg_3year,NA,-0.0524,-0.0976,-0.0096,admin1
MYLU,Connecticut,delta_tot_3year,NA,-0.1555,-0.2703,-0.0401,admin1
MYLU,Delaware,delta_avg_3year,NA,-0.0876,-0.1828,0.0151,admin1
MYLU,Delaware,delta_tot_3year,NA,-0.2653,-0.4703,-0.0208,admin1
MYLU,Texas,delta_avg_3year,NA,-0.1178,-0.2935,0.1007,admin1
MYLU,Texas,delta_tot_3year,NA,-0.3759,-0.6966,0.1061,admin1
MYLU,New Jersey,delta_avg_3year,NA,-0.0528,-0.0988,-0.0061,admin1
MYLU,New Jersey,delta_tot_3year,NA,-0.1569,-0.2748,-0.0332,admin1
MYLU,Rhode Island,delta_avg_3year,NA,-0.0863,-0.1630,-0.0061,admin1
MYLU,Rhode Island,delta_tot_3year,NA,-0.2630,-0.4353,-0.0628,admin1
MYLU,District of Columbia,delta_avg_3year,NA,-0.0959,-0.2048,0.0300,admin1
MYLU,District of Columbia,delta_tot_3year,NA,-0.2926,-0.5102,-0.0085,admin1
MYLU,Alaska,delta_avg_3year,NA,-0.0154,-0.0387,0.0043,admin1
MYLU,Alaska,delta_tot_3year,NA,-0.0461,-0.1135,0.0117,admin1
MYLU,Alberta,delta_avg_3year,NA,-0.0283,-0.0684,0.0096,admin1
MYLU,Alberta,delta_tot_3year,NA,-0.0861,-0.1975,0.0200,admin1
MYLU,British Columbia,delta_avg_3year,NA,0.0037,-0.0095,0.0182,admin1
MYLU,British Columbia,delta_tot_3year,NA,0.0104,-0.0286,0.0545,admin1
MYLU,Manitoba,delta_avg_3year,NA,-0.0635,-0.1201,-0.0007,admin1
MYLU,Manitoba,delta_tot_3year,NA,-0.1885,-0.3333,-0.0187,admin1
MYLU,New Brunswick,delta_avg_3year,NA,-0.0462,-0.0809,-0.0163,admin1
MYLU,New Brunswick,delta_tot_3year,NA,-0.1381,-0.2356,-0.0547,admin1
MYLU,Nova Scotia,delta_avg_3year,NA,-0.0255,-0.0713,0.0147,admin1
MYLU,Nova Scotia,delta_tot_3year,NA,-0.0798,-0.2053,0.0363,admin1
MYLU,Ontario,delta_avg_3year,NA,-0.0249,-0.0592,0.0024,admin1
MYLU,Ontario,delta_tot_3year,NA,-0.0752,-0.1719,0.0055,admin1
MYLU,Prince Edward Island,delta_avg_3year,NA,-0.0749,-0.1284,-0.0238,admin1
MYLU,Prince Edward Island,delta_tot_3year,NA,-0.2263,-0.3607,-0.0914,admin1
